transaction_id,user_id,book_id,transaction_type,transaction_date
TXN_00428,USR_013,BOK_295,paperback_purchase,2025-08-16
TXN_00429,USR_013,BOK_094,paperback_purchase,2025-08-28
TXN_00430,USR_013,BOK_172,ebook_rental,2025-12-12
TXN_00431,USR_013,BOK_172,ebook_rental,2026-02-19
TXN_00432,USR_015,BOK_106,audiobook_rental,2024-01-18
TXN_00433,USR_015,BOK_082,audiobook_rental,2026-03-06
TXN_00434,USR_016,BOK_142,ebook_rental,2025-04-06
TXN_00435,USR_016,BOK_146,ebook_rental,2025-07-01
TXN_00436,USR_016,BOK_066,ebook_rental,2025-12-23
TXN_00437,USR_017,BOK_078,paperback_purchase,2024-07-02
TXN_00438,USR_017,BOK_015,ebook_rental,2024-12-29
TXN_00439,USR_017,BOK_046,ebook_rental,2026-03-30
TXN_00440,USR_018,BOK_259,paperback_purchase,2025-10-31
TXN_00441,USR_018,BOK_041,paperback_purchase,2026-05-12
TXN_00442,USR_018,BOK_016,paperback_purchase,2026-05-24
TXN_00443,USR_019,BOK_216,audiobook_rental,2023-10-15
TXN_00444,USR_019,BOK_118,ebook_rental,2023-10-21
TXN_00445,USR_019,BOK_079,paperback_purchase,2024-03-21
TXN_00446,USR_019,BOK_272,ebook_rental,2025-01-01
TXN_00447,USR_021,BOK_193,paperback_purchase,2025-03-05
TXN_00448,USR_021,BOK_245,audiobook_rental,2025-03-25
TXN_00449,USR_021,BOK_117,paperback_purchase,2025-04-14
TXN_00450,USR_021,BOK_117,paperback_purchase,2025-08-19
TXN_00451,USR_021,BOK_110,paperback_purchase,2025-09-09
TXN_00452,USR_021,BOK_245,audiobook_rental,2025-10-07
TXN_00453,USR_023,BOK_019,ebook_rental,2024-01-04
TXN_00454,USR_023,BOK_026,ebook_rental,2024-02-20
TXN_00455,USR_023,BOK_163,ebook_rental,2024-08-16
TXN_00456,USR_024,BOK_024,paperback_purchase,2024-08-25
TXN_00457,USR_024,BOK_011,paperback_purchase,2025-06-04
TXN_00458,USR_024,BOK_237,paperback_purchase,2026-01-10
TXN_00459,USR_025,BOK_214,paperback_purchase,2023-08-02
TXN_00460,USR_025,BOK_173,ebook_rental,2023-11-30
TXN_00461,USR_025,BOK_183,ebook_rental,2023-12-01
TXN_00462,USR_025,BOK_003,ebook_rental,2024-02-01
TXN_00463,USR_025,BOK_239,audiobook_rental,2025-05-11
TXN_00464,USR_025,BOK_057,paperback_purchase,2025-12-23
TXN_00465,USR_026,BOK_273,paperback_purchase,2023-09-14
TXN_00466,USR_026,BOK_237,paperback_purchase,2023-12-17
TXN_00467,USR_9999,BOK_234,paperback_purchase,2024-12-02
TXN_00468,USR_026,BOK_011,paperback_purchase,2026-03-18
TXN_00469,USR_027,BOK_094,paperback_purchase,2024-04-27
TXN_00470,USR_027,BOK_208,audiobook_rental,2024-04-30
TXN_00471,USR_027,BOK_295,paperback_purchase,2024-11-23
TXN_00472,USR_027,BOK_056,paperback_purchase,2026-01-21
TXN_00473,USR_027,BOK_172,ebook_rental,2026-05-01
TXN_00474,USR_030,BOK_142,ebook_rental,2026-02-27
TXN_00475,USR_030,BOK_039,ebook_rental,2026-04-08
TXN_00476,USR_030,BOK_262,ebook_rental,2026-05-05
TXN_00477,USR_031,BOK_020,paperback_purchase,2026-04-21
TXN_00478,USR_031,BOK_118,ebook_rental,2026-04-28
TXN_00479,USR_033,BOK_295,paperback_purchase,2025-04-27
TXN_00480,USR_033,BOK_275,audiobook_rental,2025-09-30
TXN_00481,USR_033,BOK_295,paperback_purchase,2026-05-01
TXN_00482,USR_033,BOK_295,paperback_purchase,2026-05-08
TXN_00483,USR_033,BOK_172,ebook_rental,2026-05-16
TXN_00484,USR_034,BOK_195,audiobook_rental,2025-05-24
TXN_00485,USR_034,BOK_195,audiobook_rental,2025-07-19
TXN_00486,USR_034,BOK_195,audiobook_rental,2025-11-16
TXN_00487,USR_034,BOK_193,paperback_purchase,2026-01-06
TXN_00488,USR_035,BOK_133,paperback_purchase,2025-12-28
TXN_00489,USR_035,BOK_238,paperback_purchase,2026-02-08
TXN_00490,USR_035,BOK_253,paperback_purchase,2026-02-12
TXN_00491,USR_035,BOK_131,ebook_rental,2026-03-22
TXN_00492,USR_035,BOK_299,paperback_purchase,2026-03-23
TXN_00493,USR_035,BOK_020,paperback_purchase,2026-04-08
TXN_00494,USR_037,BOK_098,ebook_rental,2026-01-02
TXN_00495,USR_037,BOK_182,ebook_rental,2026-04-25
TXN_00496,USR_037,BOK_268,ebook_rental,2026-05-16
TXN_00497,USR_037,BOK_288,ebook_rental,2026-05-26
TXN_00498,USR_038,BOK_047,paperback_purchase,2026-01-28
TXN_00499,USR_038,BOK_295,paperback_purchase,2026-02-19
TXN_00500,USR_038,BOK_172,ebook_rental,2026-03-22
TXN_00501,USR_038,BOK_056,paperback_purchase,2026-03-26
TXN_00502,USR_038,BOK_139,paperback_purchase,2026-06-06
TXN_00503,USR_039,BOK_152,audiobook_rental,2026-04-22
TXN_00504,USR_039,BOK_120,audiobook_rental,2026-04-24
TXN_00505,USR_039,BOK_208,audiobook_rental,2026-04-26
TXN_00506,USR_039,BOK_219,audiobook_rental,2026-05-10
TXN_00507,USR_039,BOK_125,audiobook_rental,2026-06-02
TXN_00508,USR_040,BOK_109,ebook_rental,2025-01-28
TXN_00509,USR_040,BOK_096,audiobook_rental,2025-08-28
TXN_00510,USR_040,BOK_066,ebook_rental,2025-11-13
TXN_00511,USR_040,BOK_228,paperback_purchase,2025-12-25
TXN_00512,USR_040,BOK_255,ebook_rental,2025-12-26
TXN_00513,USR_040,BOK_268,ebook_rental,2026-02-15
TXN_00514,USR_042,BOK_165,ebook_rental,2025-03-12
TXN_00515,USR_042,BOK_061,audiobook_rental,2025-08-04
TXN_00516,USR_NULL,BOK_061,audiobook_rental,2025-10-14
TXN_00517,USR_042,BOK_245,audiobook_rental,2025-11-26
TXN_00518,USR_042,BOK_245,audiobook_rental,2025-12-16
TXN_00519,USR_042,BOK_249,audiobook_rental,2026-05-14
TXN_00520,USR_043,BOK_017,paperback_purchase,2025-02-22
TXN_00521,USR_043,BOK_238,paperback_purchase,2025-04-18
TXN_00522,USR_043,BOK_228,paperback_purchase,2025-05-16
TXN_00523,USR_043,BOK_237,paperback_purchase,2025-10-21
TXN_00524,USR_043,BOK_222,ebook_rental,2026-03-15
TXN_00525,USR_043,BOK_128,paperback_purchase,2026-03-28
TXN_00526,USR_044,BOK_172,ebook_rental,2024-11-01
TXN_00527,USR_044,BOK_172,ebook_rental,2025-05-07
TXN_00528,USR_044,BOK_172,ebook_rental,2025-09-11
TXN_00529,USR_044,BOK_172,ebook_rental,2025-09-29
TXN_00530,USR_044,BOK_172,ebook_rental,2026-01-31
TXN_00531,USR_045,BOK_120,audiobook_rental,2025-06-17
TXN_00532,USR_045,BOK_148,audiobook_rental,2025-07-21
TXN_00533,USR_045,BOK_257,audiobook_rental,2026-01-21
TXN_00534,USR_045,BOK_023,audiobook_rental,2026-02-15
TXN_00535,USR_045,BOK_150,audiobook_rental,2026-03-17
TXN_00536,USR_046,BOK_160,ebook_rental,2024-06-02
TXN_00537,USR_046,BOK_029,paperback_purchase,2024-08-02
TXN_00538,USR_046,BOK_029,paperback_purchase,2024-10-19
TXN_00539,USR_046,BOK_152,audiobook_rental,2024-12-22
TXN_00540,USR_046,BOK_029,paperback_purchase,2025-01-07
TXN_00541,USR_046,BOK_152,audiobook_rental,2025-02-28
TXN_00542,USR_046,BOK_182,ebook_rental,2025-08-17
TXN_00543,USR_047,BOK_056,paperback_purchase,2025-03-17
TXN_00544,USR_047,BOK_172,ebook_rental,2025-04-07
TXN_00545,USR_047,BOK_295,paperback_purchase,2025-11-29
TXN_00546,USR_047,BOK_035,paperback_purchase,2026-04-24
TXN_00547,USR_048,BOK_286,ebook_rental,2023-08-17
TXN_00548,USR_048,BOK_002,ebook_rental,2024-03-09
TXN_00549,USR_048,BOK_082,audiobook_rental,2025-04-12
TXN_00550,USR_048,BOK_173,ebook_rental,2025-08-13
TXN_00551,USR_048,BOK_262,ebook_rental,2026-01-24
TXN_00552,USR_048,BOK_038,ebook_rental,2026-05-16
TXN_00553,USR_050,BOK_228,paperback_purchase,2024-12-20
TXN_00554,USR_050,BOK_172,ebook_rental,2025-06-12
TXN_00555,USR_050,BOK_208,audiobook_rental,2025-07-09
TXN_00556,USR_050,BOK_108,ebook_rental,2025-08-21
TXN_00557,USR_050,BOK_056,paperback_purchase,2026-02-18
TXN_00558,USR_050,BOK_172,ebook_rental,2026-03-02
TXN_00559,USR_051,BOK_188,ebook_rental,2024-10-06
TXN_00560,USR_051,BOK_187,paperback_purchase,2024-11-10
TXN_00561,USR_051,BOK_082,audiobook_rental,2025-10-01
TXN_00562,USR_051,BOK_015,ebook_rental,2025-10-13
TXN_00563,USR_051,BOK_242,ebook_rental,2025-12-03
TXN_00564,USR_051,BOK_113,audiobook_rental,2026-01-05
TXN_00565,USR_052,BOK_155,audiobook_rental,2025-10-23
TXN_00566,USR_052,BOK_155,audiobook_rental,2025-11-02
TXN_00567,USR_052,BOK_155,audiobook_rental,2025-12-19
TXN_00568,USR_052,BOK_155,audiobook_rental,2026-02-20
TXN_00569,USR_052,BOK_155,audiobook_rental,2026-04-02
TXN_00570,USR_052,BOK_155,audiobook_rental,2026-04-27
TXN_00571,USR_052,BOK_208,audiobook_rental,2026-05-23
TXN_00572,USR_054,BOK_098,ebook_rental,2025-02-18
TXN_00573,USR_054,BOK_245,audiobook_rental,2025-06-12
TXN_00574,USR_054,BOK_195,audiobook_rental,2025-08-29
TXN_00575,USR_055,BOK_016,paperback_purchase,2024-10-01
TXN_00576,USR_055,BOK_186,paperback_purchase,2025-02-15
TXN_00577,USR_055,BOK_187,paperback_purchase,2025-03-03
TXN_00578,USR_056,BOK_147,ebook_rental,2023-12-14
TXN_00579,USR_056,BOK_117,paperback_purchase,2024-03-06
TXN_00580,USR_056,BOK_009,paperback_purchase,2026-02-02
TXN_00581,USR_057,BOK_094,paperback_purchase,2025-05-12
TXN_00582,USR_057,BOK_294,paperback_purchase,2025-08-04
TXN_00583,USR_057,BOK_094,paperback_purchase,2025-09-06
TXN_00584,USR_057,BOK_056,paperback_purchase,2025-09-17
TXN_00585,USR_057,BOK_056,paperback_purchase,2025-09-27
TXN_00586,USR_057,BOK_017,paperback_purchase,2026-03-31
TXN_00587,USR_058,BOK_295,paperback_purchase,2026-01-25
TXN_00588,USR_058,BOK_295,paperback_purchase,2026-03-18
TXN_00589,USR_058,BOK_275,audiobook_rental,2026-03-21
TXN_00590,USR_058,BOK_088,paperback_purchase,2026-04-11
TXN_00591,USR_058,BOK_193,paperback_purchase,2026-05-11
TXN_00592,USR_058,BOK_094,paperback_purchase,2026-05-15
TXN_00593,USR_059,BOK_261,audiobook_rental,2024-05-03
TXN_00594,USR_059,BOK_073,paperback_purchase,2024-11-18
TXN_00595,USR_059,BOK_079,paperback_purchase,2025-07-02
TXN_00596,USR_059,BOK_118,ebook_rental,2025-08-29
TXN_00597,USR_060,BOK_174,ebook_rental,2025-07-09
TXN_00598,USR_060,BOK_055,paperback_purchase,2025-10-09
TXN_00599,USR_060,BOK_253,paperback_purchase,2025-12-13
TXN_00600,USR_060,BOK_099,paperback_purchase,2026-04-15
TXN_00601,USR_061,BOK_237,paperback_purchase,2025-09-17
TXN_00602,USR_061,BOK_046,ebook_rental,2025-09-23
TXN_00603,USR_061,BOK_068,audiobook_rental,2025-12-12
TXN_00604,USR_061,BOK_046,ebook_rental,2025-12-18
TXN_00605,USR_061,BOK_153,paperback_purchase,2026-01-08
TXN_00606,USR_061,BOK_192,ebook_rental,2026-01-23
TXN_00607,USR_061,BOK_039,ebook_rental,2026-03-19
TXN_00608,USR_061,BOK_142,ebook_rental,2026-05-25
TXN_00609,USR_062,BOK_017,paperback_purchase,2025-01-21
TXN_00610,USR_062,BOK_128,paperback_purchase,2025-02-18
TXN_00611,USR_062,BOK_199,audiobook_rental,2026-01-12
TXN_00612,USR_062,BOK_290,ebook_rental,2026-03-30
TXN_00613,USR_063,BOK_115,paperback_purchase,2024-03-06
TXN_00614,USR_063,BOK_014,ebook_rental,2024-05-20
TXN_00615,USR_063,BOK_074,ebook_rental,
TXN_00616,USR_063,BOK_129,ebook_rental,2025-08-18
TXN_00617,USR_063,BOK_081,ebook_rental,2025-10-09
TXN_00618,USR_063,BOK_137,audiobook_rental,2026-06-08
TXN_00619,USR_064,BOK_064,ebook_rental,2024-07-08
TXN_00620,USR_064,BOK_068,audiobook_rental,2025-11-29
TXN_00621,USR_064,BOK_255,ebook_rental,2026-02-05
TXN_00622,USR_064,BOK_160,ebook_rental,2026-03-30
TXN_00623,USR_064,BOK_289,audiobook_rental,
TXN_00624,USR_066,BOK_024,paperback_purchase,2026-04-01
TXN_00625,USR_066,BOK_237,paperback_purchase,2026-04-05
TXN_00626,USR_067,BOK_299,paperback_purchase,2023-08-20
TXN_00627,USR_067,BOK_167,paperback_purchase,2023-09-26
TXN_00628,USR_067,BOK_230,ebook_rental,2024-02-19
TXN_00629,USR_067,BOK_257,audiobook_rental,2025-05-23
TXN_00630,USR_067,BOK_238,paperback_purchase,2025-08-23
TXN_00631,USR_067,BOK_026,ebook_rental,2025-11-06
TXN_00632,USR_069,BOK_047,paperback_purchase,2026-01-09
TXN_00633,USR_069,BOK_256,audiobook_rental,2026-02-04
TXN_00634,USR_069,BOK_038,ebook_rental,2026-03-10
TXN_00635,USR_069,BOK_279,audiobook_rental,2026-04-24
TXN_00636,USR_069,BOK_051,paperback_purchase,2026-05-25
TXN_00637,USR_070,BOK_257,audiobook_rental,2025-05-16
TXN_00638,USR_070,BOK_128,paperback_purchase,2025-07-19
TXN_00639,USR_070,BOK_091,ebook_rental,2025-08-18
TXN_00640,USR_070,BOK_035,paperback_purchase,2026-02-21
TXN_00641,USR_070,BOK_020,paperback_purchase,2026-05-16
TXN_00642,USR_071,BOK_277,audiobook_rental,2023-08-17
TXN_00643,USR_071,BOK_197,audiobook_rental,2023-10-29
TXN_00644,USR_072,BOK_071,audiobook_rental,2026-01-01
TXN_00645,USR_072,BOK_173,ebook_rental,2026-02-12
TXN_00646,USR_072,BOK_239,audiobook_rental,2026-05-01
TXN_00647,USR_078,BOK_245,audiobook_rental,2025-12-16
TXN_00648,USR_078,BOK_279,audiobook_rental,2026-02-12
TXN_00649,USR_078,BOK_090,audiobook_rental,2026-02-16
TXN_00650,USR_078,BOK_219,audiobook_rental,2026-03-05
TXN_00651,USR_078,BOK_082,audiobook_rental,2026-03-17
TXN_00652,USR_078,BOK_082,audiobook_rental,2026-05-30
TXN_00653,USR_079,BOK_150,audiobook_rental,2024-11-07
TXN_00654,USR_079,BOK_035,paperback_purchase,2025-03-26
TXN_00655,USR_079,BOK_034,audiobook_rental,2025-09-15
TXN_00656,USR_079,BOK_256,audiobook_rental,2025-10-26
TXN_00657,USR_080,BOK_228,paperback_purchase,2024-10-15
TXN_00658,USR_080,BOK_120,audiobook_rental,2025-03-01
TXN_00659,USR_080,BOK_070,ebook_rental,2025-06-04
TXN_00660,USR_080,BOK_205,audiobook_rental,2025-06-29
TXN_00661,USR_082,BOK_238,paperback_purchase,2024-02-06
TXN_00662,USR_082,BOK_020,paperback_purchase,2025-01-18
TXN_00663,USR_082,BOK_206,paperback_purchase,2025-12-22
TXN_00664,USR_083,BOK_273,paperback_purchase,2025-08-22
TXN_00665,USR_083,BOK_011,paperback_purchase,2025-08-25
TXN_00666,USR_083,BOK_024,paperback_purchase,2025-11-17
TXN_00667,USR_083,BOK_299,paperback_purchase,2025-11-21
TXN_00668,USR_083,BOK_006,ebook_rental,2026-01-06
TXN_00669,USR_083,BOK_141,paperback_purchase,2026-03-29
TXN_00670,USR_084,BOK_003,ebook_rental,2024-04-25
TXN_00671,USR_084,BOK_186,paperback_purchase,2024-07-19
TXN_00672,USR_084,BOK_172,ebook_rental,2025-10-05
TXN_00673,USR_084,BOK_070,ebook_rental,2025-10-27
TXN_00674,USR_084,BOK_038,ebook_rental,2026-02-23
TXN_00675,USR_084,BOK_264,ebook_rental,2026-02-24
TXN_00676,USR_085,BOK_208,audiobook_rental,24/11/2025
TXN_00677,USR_085,BOK_295,paperback_purchase,2026-02-21
TXN_00678,USR_086,BOK_146,ebook_rental,2023-12-12
TXN_00679,USR_086,BOK_039,ebook_rental,2024-10-19
TXN_00680,USR_086,BOK_272,ebook_rental,2025-07-04
TXN_00681,USR_086,BOK_262,ebook_rental,2025-07-09
TXN_00682,USR_086,BOK_108,ebook_rental,2025-08-19
TXN_00683,USR_086,BOK_192,ebook_rental,2026-06-01
TXN_00684,USR_088,BOK_296,ebook_rental,2024-10-16
TXN_00685,USR_088,BOK_117,paperback_purchase,2024-11-01
TXN_00686,USR_088,BOK_127,audiobook_rental,2025-05-22
TXN_00687,USR_088,BOK_143,ebook_rental,2025-08-19
TXN_00688,USR_088,BOK_110,paperback_purchase,2025-10-07
TXN_00689,USR_088,BOK_110,paperback_purchase,2025-12-05
TXN_00690,USR_089,BOK_035,paperback_purchase,2025-01-02
TXN_00691,USR_089,BOK_017,paperback_purchase,2025-10-14
TXN_00692,USR_089,BOK_199,audiobook_rental,2026-01-23
TXN_00693,USR_089,BOK_128,paperback_purchase,2026-03-24
TXN_00694,USR_090,BOK_144,paperback_purchase,2024-03-10
TXN_00695,USR_090,BOK_299,paperback_purchase,2024-04-02
TXN_00696,USR_501,BOK_179,paperback_purchase,2025-06-30
TXN_00697,USR_090,BOK_238,paperback_purchase,2025-08-20
TXN_00698,USR_090,BOK_211,paperback_purchase,2025-11-17
TXN_00699,USR_091,BOK_004,ebook_rental,2026-08-01
TXN_00700,USR_091,BOK_031,ebook_rental,2026-03-11
TXN_00701,USR_091,BOK_167,paperback_purchase,2026-03-11
TXN_00702,USR_091,BOK_248,ebook_rental,2026-03-13
TXN_00703,USR_091,BOK_159,ebook_rental,2026-05-07
TXN_00704,USR_091,BOK_091,ebook_rental,2026-06-01
TXN_00705,USR_092,BOK_029,paperback_purchase,2024-08-24
TXN_00706,USR_092,BOK_152,audiobook_rental,2024-09-01
TXN_00707,USR_092,BOK_216,audiobook_rental,2024-09-22
TXN_00708,USR_092,BOK_095,ebook_rental,2025-06-28
TXN_00709,USR_092,BOK_160,ebook_rental,2025-07-23
TXN_00710,USR_092,BOK_185,audiobook_rental,2026-04-19
TXN_00711,USR_093,BOK_153,paperback_purchase,2023-11-23
TXN_00712,USR_093,BOK_178,ebook_rental,2024-01-05
TXN_00713,USR_093,BOK_279,audiobook_rental,2024-02-14
TXN_00714,USR_093,BOK_279,audiobook_rental,2024-09-15
TXN_00715,USR_093,BOK_279,audiobook_rental,2025-04-11
TXN_00716,USR_093,BOK_165,ebook_rental,2025-07-12
TXN_00717,USR_093,BOK_122,audiobook_rental,2025-09-16
TXN_00718,USR_093,BOK_061,audiobook_rental,2026-03-05
TXN_00719,USR_094,BOK_143,ebook_rental,2026-04-30
TXN_00720,USR_094,BOK_147,ebook_rental,2026-05-13
TXN_00721,USR_094,BOK_220,audiobook_rental,2026-05-15
TXN_00722,USR_094,BOK_143,ebook_rental,2026-05-26
TXN_00723,USR_095,BOK_056,paperback_purchase,2025-08-04
TXN_00724,USR_095,BOK_094,paperback_purchase,2025-12-06
TXN_00725,USR_095,BOK_172,ebook_rental,2026-02-10
TXN_00726,USR_095,BOK_094,paperback_purchase,2026-02-28
TXN_00727,USR_096,BOK_016,paperback_purchase,2025-07-30
TXN_00728,USR_096,BOK_154,paperback_purchase,2026-01-30
TXN_00729,USR_097,BOK_037,ebook_rental,2025-11-06
TXN_00730,USR_097,BOK_030,ebook_rental,2025-12-01
TXN_00731,USR_097,BOK_233,paperback_purchase,2026-02-23
TXN_00732,USR_097,BOK_029,paperback_purchase,2026-04-30
TXN_00733,USR_098,BOK_218,ebook_rental,2024-09-02
TXN_00734,USR_098,BOK_172,ebook_rental,2025-01-25
TXN_00735,USR_098,BOK_172,ebook_rental,2026-01-30
TXN_00736,USR_099,BOK_035,paperback_purchase,2025-01-02
TXN_00737,USR_099,BOK_163,ebook_rental,2025-04-29
TXN_00738,USR_099,BOK_126,ebook_rental,2025-05-26
TXN_00739,USR_099,BOK_102,audiobook_rental,2025-07-02
TXN_00740,USR_099,BOK_023,audiobook_rental,2026-04-13
TXN_00741,USR_099,BOK_128,paperback_purchase,2026-04-25
TXN_00742,USR_100,BOK_172,ebook_rental,2025-01-31
TXN_00743,USR_100,BOK_056,paperback_purchase,2025-06-07
TXN_00744,USR_100,BOK_094,paperback_purchase,2026-02-01
TXN_00745,USR_100,BOK_056,paperback_purchase,2026-03-24
TXN_00746,USR_100,BOK_172,ebook_rental,2026-05-24
TXN_00747,USR_101,BOK_118,ebook_rental,2024-11-13
TXN_00748,USR_101,BOK_222,ebook_rental,2025-11-14
TXN_00749,USR_101,BOK_101,paperback_purchase,2026-05-17
TXN_00750,USR_105,BOK_102,audiobook_rental,2025-09-15
TXN_00751,USR_105,BOK_147,ebook_rental,2025-11-28
TXN_00752,USR_105,BOK_130,audiobook_rental,2026-01-06
TXN_00753,USR_105,BOK_083,audiobook_rental,2026-04-23
TXN_00754,USR_105,BOK_187,paperback_purchase,2026-06-05
TXN_00755,USR_106,BOK_152,audiobook_rental,2025-11-03
TXN_00756,USR_106,BOK_133,paperback_purchase,2025-11-05
TXN_00757,USR_107,BOK_174,ebook_rental,2024-02-10
TXN_00758,USR_107,BOK_009,paperback_purchase,2024-07-16
TXN_00759,USR_107,BOK_147,ebook_rental,2025-05-13
TXN_00760,USR_107,BOK_033,paperback_purchase,2025-06-15
TXN_00761,USR_107,BOK_175,ebook_rental,2026-04-30
TXN_00762,USR_109,BOK_057,paperback_purchase,2023-12-08
TXN_00763,USR_109,BOK_269,ebook_rental,2024-10-10
TXN_00764,USR_109,BOK_286,ebook_rental,2024-11-12
TXN_00765,USR_109,BOK_215,paperback_purchase,2025-10-11
TXN_00766,USR_109,BOK_055,paperback_purchase,2025-10-14
TXN_00767,USR_109,BOK_055,paperback_purchase,2025-11-17
TXN_00768,USR_110,BOK_088,paperback_purchase,2024-12-23
TXN_00769,USR_110,BOK_026,ebook_rental,2025-02-09
TXN_00770,USR_110,BOK_120,audiobook_rental,2025-05-29
TXN_00771,USR_110,BOK_102,audiobook_rental,2025-09-11
TXN_00772,USR_110,BOK_205,audiobook_rental,2026-01-02
TXN_00773,USR_110,BOK_019,ebook_rental,2026-04-20
TXN_00774,USR_112,BOK_023,audiobook_rental,2024-05-27
TXN_00775,USR_112,BOK_254,ebook_rental,2025-07-14
TXN_00776,USR_112,BOK_131,ebook_rental,2025-09-08
TXN_00777,USR_113,BOK_031,ebook_rental,2025-10-05
TXN_00778,USR_113,BOK_254,ebook_rental,2025-11-02
TXN_00779,USR_113,BOK_162,ebook_rental,2025-11-13
TXN_00780,USR_113,BOK_181,ebook_rental,2025-11-27
TXN_00781,USR_113,BOK_160,ebook_rental,2026-01-02
TXN_00782,USR_113,BOK_042,ebook_rental,2026-02-25
TXN_00783,USR_114,BOK_056,paperback_purchase,2025-10-06
TXN_00784,USR_114,BOK_275,audiobook_rental,2025-11-07
TXN_00785,USR_114,BOK_172,ebook_rental,2026-02-13
TXN_00786,USR_114,BOK_208,audiobook_rental,2026-04-20
TXN_00787,USR_114,BOK_295,paperback_purchase,2026-04-21
TXN_00788,USR_115,BOK_261,audiobook_rental,2026-02-27
TXN_00789,USR_115,BOK_294,paperback_purchase,2026-02-28
TXN_00790,USR_117,BOK_155,audiobook_rental,2026-03-11
TXN_00791,USR_117,BOK_082,audiobook_rental,2026-03-16
TXN_00792,USR_117,BOK_155,audiobook_rental,2026-03-25
TXN_00793,USR_117,BOK_275,audiobook_rental,2026-04-29
TXN_00794,USR_118,BOK_082,audiobook_rental,2025-07-02
TXN_00795,USR_118,BOK_137,audiobook_rental,2025-09-05
TXN_00796,USR_118,BOK_137,audiobook_rental,2025-12-30
TXN_00797,USR_118,BOK_279,audiobook_rental,2026-05-25
TXN_00798,USR_119,BOK_220,audiobook_rental,2024-12-10
TXN_00799,USR_119,BOK_245,audiobook_rental,2025-08-02
TXN_00800,USR_119,BOK_245,audiobook_rental,2026-01-20
TXN_00801,USR_120,BOK_113,audiobook_rental,2025-12-15
TXN_00802,USR_120,BOK_145,ebook_rental,2026-01-18
TXN_00803,USR_120,BOK_090,audiobook_rental,2026-02-11
TXN_00804,USR_120,BOK_055,paperback_purchase,2026-04-14
TXN_00805,USR_120,BOK_057,paperback_purchase,2026-06-05
TXN_00806,USR_122,BOK_074,ebook_rental,2025-06-05
TXN_00807,USR_122,BOK_019,ebook_rental,2025-12-10
TXN_00808,USR_122,BOK_172,ebook_rental,2026-02-09
TXN_00809,USR_123,BOK_227,ebook_rental,2023-12-28
TXN_00810,USR_123,BOK_007,ebook_rental,2024-04-30
TXN_00811,USR_123,BOK_007,ebook_rental,2024-08-13
TXN_00812,USR_123,BOK_050,ebook_rental,2025-08-30
TXN_00813,USR_123,BOK_095,ebook_rental,2026-03-20
TXN_00814,USR_124,BOK_005,audiobook_rental,2024-04-28
TXN_00815,USR_124,BOK_021,ebook_rental,2026-09-12
TXN_00816,USR_124,BOK_220,audiobook_rental,2024-09-13
TXN_00817,USR_124,BOK_021,ebook_rental,2025-04-18
TXN_00818,USR_124,BOK_021,ebook_rental,2025-08-20
TXN_00819,USR_124,BOK_170,ebook_rental,2025-11-20
TXN_00820,USR_125,BOK_244,ebook_rental,2026-04-06
TXN_00821,USR_125,BOK_247,paperback_purchase,2026-05-11
TXN_00822,USR_125,BOK_037,ebook_rental,2026-05-23
TXN_00823,USR_125,BOK_064,ebook_rental,2026-05-30
TXN_00824,USR_125,BOK_255,ebook_rental,2026-06-03
TXN_00825,USR_126,BOK_097,ebook_rental,2024-04-28
TXN_00826,USR_126,BOK_030,ebook_rental,2024-06-25
TXN_00827,USR_126,BOK_143,ebook_rental,2024-09-15
TXN_00828,USR_126,BOK_170,ebook_rental,2024-11-15
TXN_00829,USR_126,BOK_193,paperback_purchase,2025-02-15
TXN_00830,USR_126,BOK_138,ebook_rental,2025-04-02
TXN_00831,USR_126,BOK_170,ebook_rental,2025-04-27
TXN_00832,USR_126,BOK_174,ebook_rental,2025-05-16
TXN_00833,USR_127,BOK_108,ebook_rental,2024-09-15
TXN_00834,USR_127,BOK_146,ebook_rental,2025-03-23
TXN_00835,USR_127,BOK_108,ebook_rental,2025-05-07
TXN_00836,USR_127,BOK_086,ebook_rental,2025-05-07
TXN_00837,USR_128,BOK_134,ebook_rental,2023-12-25
TXN_00838,USR_128,BOK_166,ebook_rental,2025-03-25
TXN_00839,USR_128,BOK_151,ebook_rental,2025-05-28
TXN_00840,USR_128,BOK_289,audiobook_rental,2025-09-19
TXN_00841,USR_128,BOK_133,paperback_purchase,2026-05-11
TXN_00842,USR_129,BOK_242,ebook_rental,2024-08-24
TXN_00843,USR_129,BOK_082,audiobook_rental,2024-10-25
TXN_00844,USR_129,BOK_061,audiobook_rental,2025-03-25
TXN_00845,USR_129,BOK_257,audiobook_rental,2025-10-08
TXN_00846,USR_129,BOK_096,audiobook_rental,2026-01-10
TXN_00847,USR_129,BOK_267,audiobook_rental,2026-04-24
TXN_00848,USR_131,BOK_101,paperback_purchase,2023-07-25
TXN_00849,USR_131,BOK_101,paperback_purchase,2025-10-04
TXN_00850,USR_131,BOK_148,audiobook_rental,2026-01-01
TXN_00851,USR_132,BOK_169,ebook_rental,2023-04-02
TXN_00852,USR_132,BOK_049,ebook_rental,2023-10-20
TXN_00853,USR_132,BOK_119,audiobook_rental,2024-07-24
TXN_00854,USR_132,BOK_288,ebook_rental,2024-12-19
TXN_00855,USR_132,BOK_184,ebook_rental,2025-11-04
