user_id,book_id,predicted_score,rank
U0133,BOK_238,4.818446921141664,1
U0133,BOK_295,4.7570989446563905,2
U0133,BOK_110,4.747613052731766,3
U0133,BOK_056,4.7093487323680225,4
U0133,BOK_117,4.629784656539685,5
U0133,BOK_009,4.628004380100198,6
U0133,BOK_094,4.610753566351832,7
U0133,BOK_193,4.583457805974118,8
U0133,BOK_017,4.559323181263386,9
U0133,BOK_294,4.543939673996843,10
U0440,BOK_056,4.6001504179648895,1
U0440,BOK_295,4.373798391149913,2
U0440,BOK_110,4.36533140018522,3
U0440,BOK_141,4.313420716986118,4
U0440,BOK_238,4.302889960453696,5
U0440,BOK_094,4.295768443264701,6
U0440,BOK_011,4.272609692199957,7
U0440,BOK_017,4.269444577207718,8
U0440,BOK_193,4.262885631006744,9
U0440,BOK_234,4.231376204641383,10
U0306,BOK_056,4.956838149413727,1
U0306,BOK_110,4.776786069765235,2
U0306,BOK_117,4.769400855840824,3
U0306,BOK_295,4.703937884670946,4
U0306,BOK_294,4.691881111736353,5
U0306,BOK_193,4.6844116741176975,6
U0306,BOK_094,4.6448904276399405,7
U0306,BOK_237,4.592193302883209,8
U0306,BOK_035,4.591968999226443,9
U0306,BOK_238,4.587382760084093,10
U0053,BOK_056,4.699847056133076,1
U0053,BOK_094,4.652596000551808,2
U0053,BOK_117,4.609132788144831,3
U0053,BOK_238,4.571661311303425,4
U0053,BOK_110,4.5119069062447945,5
U0053,BOK_295,4.506687037096042,6
U0053,BOK_017,4.4950339078596615,7
U0053,BOK_294,4.4320275608278346,8
U0053,BOK_273,4.372316989148158,9
U0053,BOK_167,4.3473109838690105,10
U0315,BOK_056,4.418220654162942,1
U0315,BOK_295,4.408184435035645,2
U0315,BOK_110,4.353320459211567,3
U0315,BOK_117,4.299194122543537,4
U0315,BOK_088,4.235097587737676,5
U0315,BOK_017,4.225651755786279,6
U0315,BOK_094,4.22230319026303,7
U0315,BOK_237,4.209420138463398,8
U0315,BOK_167,4.204543689246547,9
U0315,BOK_294,4.15811792120796,10
U0328,BOK_110,5.0,1
U0328,BOK_295,5.0,2
U0328,BOK_294,5.0,3
U0328,BOK_238,5.0,4
U0328,BOK_056,5.0,5
U0328,BOK_094,5.0,6
U0328,BOK_117,5.0,7
U0328,BOK_017,4.999112559022231,8
U0328,BOK_024,4.983520064902963,9
U0328,BOK_167,4.97554318780752,10
U0266,BOK_056,4.823506773368934,1
U0266,BOK_295,4.673371695530537,2
U0266,BOK_117,4.665740685644256,3
U0266,BOK_101,4.5877768232988,4
U0266,BOK_238,4.537891702462329,5
U0266,BOK_094,4.537322714524413,6
U0266,BOK_294,4.536933368679717,7
U0266,BOK_110,4.52259405193159,8
U0266,BOK_133,4.492950847586977,9
U0266,BOK_017,4.467904960968443,10
U0040,BOK_056,4.692038708498628,1
U0040,BOK_295,4.604795848830916,2
U0040,BOK_094,4.600645049061668,3
U0040,BOK_035,4.447456088538291,4
U0040,BOK_110,4.439047571380433,5
U0040,BOK_117,4.389786847832091,6
U0040,BOK_193,4.307961812231978,7
U0040,BOK_294,4.3065037770824635,8
U0040,BOK_009,4.2927460715602415,9
U0040,BOK_237,4.291504105311707,10
U0485,BOK_238,4.609369834056919,1
U0485,BOK_117,4.550656159528406,2
U0485,BOK_295,4.549259908658405,3
U0485,BOK_294,4.515285081065478,4
U0485,BOK_056,4.465933673696864,5
U0485,BOK_088,4.458940361495195,6
U0485,BOK_110,4.4080612211756804,7
U0485,BOK_094,4.394252152431325,8
U0485,BOK_017,4.3216776357589195,9
U0485,BOK_024,4.30909815947241,10
U0288,BOK_110,5.0,1
U0288,BOK_295,5.0,2
U0288,BOK_294,5.0,3
U0288,BOK_056,5.0,4
U0288,BOK_094,5.0,5
U0288,BOK_117,5.0,6
U0288,BOK_017,5.0,7
U0288,BOK_171,4.973886977401586,8
U0288,BOK_141,4.971385463993764,9
U0288,BOK_273,4.968533273193868,10
U0468,BOK_110,4.654001566507542,1
U0468,BOK_056,4.640460753803764,2
U0468,BOK_234,4.585361221438964,3
U0468,BOK_294,4.560271210608597,4
U0468,BOK_295,4.499796004349545,5
U0468,BOK_094,4.464793349965684,6
U0468,BOK_141,4.458579038091079,7
U0468,BOK_237,4.434107862725801,8
U0468,BOK_117,4.427707667348481,9
U0468,BOK_238,4.401358700259739,10
U0253,BOK_056,4.428764601519725,1
U0253,BOK_110,4.305837551428581,2
U0253,BOK_009,4.250869945305389,3
U0253,BOK_295,4.2396573718922985,4
U0253,BOK_094,4.215968693467544,5
U0253,BOK_035,4.148816185966398,6
U0253,BOK_193,4.142471789777086,7
U0253,BOK_237,4.134881283648134,8
U0253,BOK_294,4.1281617962794765,9
U0253,BOK_117,4.111449821289485,10
U0388,BOK_056,4.677785446595729,1
U0388,BOK_094,4.572846601495553,2
U0388,BOK_117,4.563612254048263,3
U0388,BOK_141,4.533723736551322,4
U0388,BOK_295,4.505546916350723,5
U0388,BOK_193,4.490858483547535,6
U0388,BOK_238,4.466069987912606,7
U0388,BOK_110,4.449003727470412,8
U0388,BOK_273,4.41523838641501,9
U0388,BOK_088,4.405989259403334,10
U0385,BOK_141,4.492400571417999,1
U0385,BOK_056,4.484705644469377,2
U0385,BOK_294,4.445375731411661,3
U0385,BOK_110,4.404488476638554,4
U0385,BOK_094,4.400528898714954,5
U0385,BOK_295,4.390482277501508,6
U0385,BOK_101,4.334880316268397,7
U0385,BOK_234,4.318325363211473,8
U0385,BOK_273,4.305189352322579,9
U0385,BOK_167,4.297462439141015,10
U0382,BOK_056,4.545579817322469,1
U0382,BOK_110,4.4635594234260205,2
U0382,BOK_094,4.412489244108069,3
U0382,BOK_273,4.405873794765584,4
U0382,BOK_234,4.386425302631928,5
U0382,BOK_294,4.380130187198912,6
U0382,BOK_141,4.377898240710909,7
U0382,BOK_088,4.368644242212378,8
U0382,BOK_237,4.36785580772769,9
U0382,BOK_117,4.355227388459845,10
U0056,BOK_094,4.572949777230517,1
U0056,BOK_295,4.548579541415827,2
U0056,BOK_110,4.545656563382074,3
U0056,BOK_056,4.537654834730985,4
U0056,BOK_117,4.472543099125704,5
U0056,BOK_294,4.392788852685546,6
U0056,BOK_238,4.358105128391061,7
U0056,BOK_009,4.335194523247892,8
U0056,BOK_167,4.304796024710559,9
U0056,BOK_141,4.304531616186044,10
U0104,BOK_117,4.928393099021116,1
U0104,BOK_295,4.823743271400101,2
U0104,BOK_094,4.761593618140407,3
U0104,BOK_056,4.712653486173697,4
U0104,BOK_273,4.6931779661077035,5
U0104,BOK_009,4.569619057215788,6
U0104,BOK_234,4.568676504814316,7
U0104,BOK_110,4.549058913884711,8
U0104,BOK_141,4.543434575683731,9
U0104,BOK_237,4.522962817634645,10
U0345,BOK_056,4.992896787278266,1
U0345,BOK_117,4.8425624334849084,2
U0345,BOK_094,4.833944108720621,3
U0345,BOK_237,4.81344621772313,4
U0345,BOK_238,4.803158210625011,5
U0345,BOK_110,4.750760197747522,6
U0345,BOK_141,4.72666440481845,7
U0345,BOK_294,4.721047401916358,8
U0345,BOK_101,4.695211175694999,9
U0345,BOK_167,4.626629705136852,10
U0493,BOK_094,4.744098089667471,1
U0493,BOK_056,4.680887000742208,2
U0493,BOK_295,4.6770233253096185,3
U0493,BOK_117,4.621751590615563,4
U0493,BOK_017,4.57969956997055,5
U0493,BOK_110,4.576230209329802,6
U0493,BOK_193,4.496340147837789,7
U0493,BOK_237,4.467146950898801,8
U0493,BOK_238,4.453247312559963,9
U0493,BOK_009,4.4253287211356485,10
U0396,BOK_056,4.792434467752361,1
U0396,BOK_295,4.6164142499219,2
U0396,BOK_110,4.5567123697973315,3
U0396,BOK_141,4.516579058600289,4
U0396,BOK_238,4.513883109891252,5
U0396,BOK_193,4.501618054297259,6
U0396,BOK_117,4.497191090490438,7
U0396,BOK_094,4.4782708388520875,8
U0396,BOK_009,4.467363757309511,9
U0396,BOK_294,4.440753830516461,10
U0048,BOK_056,4.8211715363757195,1
U0048,BOK_110,4.498616175088802,2
U0048,BOK_035,4.481693916975333,3
U0048,BOK_294,4.476790098336565,4
U0048,BOK_237,4.4652917754756665,5
U0048,BOK_141,4.44074779936089,6
U0048,BOK_011,4.435806769412883,7
U0048,BOK_009,4.4297878387361,8
U0048,BOK_273,4.4181924074684895,9
U0048,BOK_024,4.409642790962308,10
U0081,BOK_094,4.700774200839195,1
U0081,BOK_110,4.674575755387495,2
U0081,BOK_056,4.641317253307754,3
U0081,BOK_238,4.603477274012709,4
U0081,BOK_295,4.557869153655001,5
U0081,BOK_294,4.530203254188084,6
U0081,BOK_024,4.493907675520292,7
U0081,BOK_117,4.468485357056129,8
U0081,BOK_167,4.435416098668646,9
U0081,BOK_237,4.428316012403282,10
U0119,BOK_056,5.0,1
U0119,BOK_094,5.0,2
U0119,BOK_110,4.989531471767286,3
U0119,BOK_294,4.9764064416090585,4
U0119,BOK_167,4.968373275345061,5
U0119,BOK_238,4.963251575873864,6
U0119,BOK_017,4.883444844097172,7
U0119,BOK_117,4.881715054214166,8
U0119,BOK_141,4.777235397331211,9
U0119,BOK_295,4.764704031058352,10
U0011,BOK_110,4.57151869569173,1
U0011,BOK_238,4.567747956427807,2
U0011,BOK_056,4.526639298926146,3
U0011,BOK_237,4.418548920177903,4
U0011,BOK_117,4.4092709716579765,5
U0011,BOK_141,4.406957368473186,6
U0011,BOK_094,4.398349277272436,7
U0011,BOK_273,4.3875004486993445,8
U0011,BOK_193,4.372934279697278,9
U0011,BOK_128,4.364116596734917,10
U0325,BOK_056,5.0,1
U0325,BOK_117,4.8326387110909375,2
U0325,BOK_294,4.8249756522376686,3
U0325,BOK_110,4.799314554561811,4
U0325,BOK_238,4.791084979350643,5
U0325,BOK_094,4.7631441606427725,6
U0325,BOK_101,4.760533394096659,7
U0325,BOK_141,4.751504965707991,8
U0325,BOK_088,4.715086661365447,9
U0325,BOK_295,4.713126284439085,10
U0488,BOK_056,4.530146608718531,1
U0488,BOK_141,4.482321364985533,2
U0488,BOK_094,4.477528482182237,3
U0488,BOK_110,4.442171446870248,4
U0488,BOK_294,4.41892445433319,5
U0488,BOK_117,4.346029549305781,6
U0488,BOK_167,4.319895915373881,7
U0488,BOK_214,4.266178809278696,8
U0488,BOK_273,4.265320189746033,9
U0488,BOK_193,4.261821285680606,10
U0163,BOK_094,4.618859865866503,1
U0163,BOK_056,4.610597202804966,2
U0163,BOK_117,4.546423962770843,3
U0163,BOK_294,4.449993928289944,4
U0163,BOK_295,4.433383027061366,5
U0163,BOK_238,4.398387258509454,6
U0163,BOK_193,4.391652070671068,7
U0163,BOK_101,4.369262004571113,8
U0163,BOK_110,4.365464699341627,9
U0163,BOK_167,4.3601646023329925,10
U0378,BOK_056,4.921838004899108,1
U0378,BOK_094,4.79328174190652,2
U0378,BOK_295,4.732767260662775,3
U0378,BOK_110,4.7037458185539975,4
U0378,BOK_009,4.6900458222912205,5
U0378,BOK_237,4.6772082283696355,6
U0378,BOK_167,4.6313670634638475,7
U0378,BOK_238,4.608026480172896,8
U0378,BOK_234,4.604447524598102,9
U0378,BOK_133,4.59285711460111,10
U0161,BOK_295,4.674600101075413,1
U0161,BOK_110,4.654211302930169,2
U0161,BOK_117,4.630581537788234,3
U0161,BOK_141,4.6244390528127886,4
U0161,BOK_056,4.591621438403383,5
U0161,BOK_094,4.559894940941082,6
U0161,BOK_234,4.497984020153841,7
U0161,BOK_237,4.495975780642657,8
U0161,BOK_294,4.468943256588316,9
U0161,BOK_238,4.460402858100966,10
U0264,BOK_056,4.9436932672036935,1
U0264,BOK_237,4.5024346584524215,2
U0264,BOK_094,4.492075029093796,3
U0264,BOK_295,4.489157571375007,4
U0264,BOK_110,4.430191491322007,5
U0264,BOK_294,4.398061204058812,6
U0264,BOK_141,4.394727859532141,7
U0264,BOK_117,4.386796315213261,8
U0264,BOK_017,4.361281185939481,9
U0264,BOK_238,4.355934161830569,10
U0189,BOK_110,4.893753456368271,1
U0189,BOK_094,4.797031281281417,2
U0189,BOK_117,4.723756653350449,3
U0189,BOK_167,4.719139960524931,4
U0189,BOK_009,4.719091395532013,5
U0189,BOK_056,4.683282842345456,6
U0189,BOK_017,4.667738592903275,7
U0189,BOK_238,4.661277437698614,8
U0189,BOK_294,4.6288919565223345,9
U0189,BOK_295,4.606207894821172,10
U0039,BOK_295,4.564399832103294,1
U0039,BOK_094,4.521630945194391,2
U0039,BOK_234,4.517668336351175,3
U0039,BOK_035,4.4528701591459665,4
U0039,BOK_056,4.450511827318196,5
U0039,BOK_117,4.420528833271961,6
U0039,BOK_110,4.416749076427103,7
U0039,BOK_294,4.3915581569362026,8
U0039,BOK_238,4.377732368986826,9
U0039,BOK_193,4.3070883297503775,10
U0025,BOK_295,4.650569852933955,1
U0025,BOK_117,4.619319299806893,2
U0025,BOK_110,4.545934715870454,3
U0025,BOK_056,4.46639856167835,4
U0025,BOK_294,4.4568873805515095,5
U0025,BOK_009,4.429637816672508,6
U0025,BOK_094,4.423608381577844,7
U0025,BOK_193,4.407632833325076,8
U0025,BOK_017,4.4056373273983445,9
U0025,BOK_234,4.370885250925767,10
U0336,BOK_110,5.0,1
U0336,BOK_295,4.903527232481479,2
U0336,BOK_294,4.875570835546866,3
U0336,BOK_117,4.849389185648775,4
U0336,BOK_056,4.844691013698677,5
U0336,BOK_167,4.76615463156487,6
U0336,BOK_141,4.721518448003344,7
U0336,BOK_094,4.655827947072819,8
U0336,BOK_237,4.624153680661208,9
U0336,BOK_024,4.570637996652928,10
U0453,BOK_056,4.612596848458903,1
U0453,BOK_295,4.442163515505449,2
U0453,BOK_110,4.330785248802563,3
U0453,BOK_009,4.301366954503942,4
U0453,BOK_117,4.298086051353228,5
U0453,BOK_167,4.2744639860660785,6
U0453,BOK_193,4.267700721007892,7
U0453,BOK_017,4.2469825643559025,8
U0453,BOK_141,4.225825021635569,9
U0453,BOK_294,4.206173685824236,10
U0428,BOK_056,4.81901408744751,1
U0428,BOK_117,4.8073321735041485,2
U0428,BOK_110,4.797976788875224,3
U0428,BOK_017,4.752579438354034,4
U0428,BOK_094,4.7438087336569925,5
U0428,BOK_234,4.728138169452837,6
U0428,BOK_141,4.657934042940179,7
U0428,BOK_273,4.638653915213954,8
U0428,BOK_295,4.6049646642625826,9
U0428,BOK_101,4.576936577270234,10
U0218,BOK_056,4.749954858382707,1
U0218,BOK_094,4.502339774279303,2
U0218,BOK_295,4.493544770843373,3
U0218,BOK_110,4.442665323253393,4
U0218,BOK_237,4.425001836260463,5
U0218,BOK_294,4.417275028889673,6
U0218,BOK_238,4.367665269697454,7
U0218,BOK_167,4.350233821362751,8
U0218,BOK_193,4.336419172603305,9
U0218,BOK_101,4.328383719152721,10
U0092,BOK_110,4.824360708442763,1
U0092,BOK_094,4.704412987685417,2
U0092,BOK_056,4.694165055910416,3
U0092,BOK_295,4.662489859566615,4
U0092,BOK_237,4.657759686438434,5
U0092,BOK_117,4.642097674454175,6
U0092,BOK_294,4.580797152961598,7
U0092,BOK_009,4.530633571243257,8
U0092,BOK_193,4.5303207232562706,9
U0092,BOK_141,4.513301906125246,10
U0204,BOK_295,4.778087168550795,1
U0204,BOK_056,4.621036977227379,2
U0204,BOK_117,4.4671265406657845,3
U0204,BOK_237,4.42742430661959,4
U0204,BOK_088,4.416964835825447,5
U0204,BOK_110,4.326120691633453,6
U0204,BOK_167,4.3256838109283375,7
U0204,BOK_294,4.28352446268794,8
U0204,BOK_035,4.260287280090276,9
U0204,BOK_193,4.245192796009659,10
U0094,BOK_295,4.577485710648335,1
U0094,BOK_056,4.54808206041094,2
U0094,BOK_238,4.432322284984589,3
U0094,BOK_094,4.413505580398507,4
U0094,BOK_167,4.3833959323776535,5
U0094,BOK_294,4.382569838370898,6
U0094,BOK_273,4.380331915941516,7
U0094,BOK_110,4.3686212202784045,8
U0094,BOK_009,4.348701570826404,9
U0094,BOK_117,4.343207862251241,10
U0180,BOK_056,4.511991476047291,1
U0180,BOK_295,4.291616795782704,2
U0180,BOK_117,4.229590655466743,3
U0180,BOK_110,4.175430709635893,4
U0180,BOK_167,4.153699204240401,5
U0180,BOK_094,4.13953370743801,6
U0180,BOK_017,4.127501343023423,7
U0180,BOK_141,4.122975891875063,8
U0180,BOK_101,4.100853216120118,9
U0180,BOK_294,4.095460732037226,10
U0172,BOK_110,4.570225827901391,1
U0172,BOK_094,4.485666007938111,2
U0172,BOK_237,4.421239305902824,3
U0172,BOK_273,4.4047466205705845,4
U0172,BOK_295,4.379194191785324,5
U0172,BOK_056,4.368507360997372,6
U0172,BOK_117,4.352059221279369,7
U0172,BOK_101,4.314960931901405,8
U0172,BOK_167,4.302238778690424,9
U0172,BOK_294,4.299220643146703,10
U0404,BOK_056,5.0,1
U0404,BOK_133,4.702974046965971,2
U0404,BOK_101,4.635919594483475,3
U0404,BOK_294,4.568431162541775,4
U0404,BOK_295,4.5546091506700686,5
U0404,BOK_024,4.507509090711835,6
U0404,BOK_238,4.503002186138244,7
U0404,BOK_167,4.452102236360042,8
U0404,BOK_117,4.428466573578338,9
U0404,BOK_017,4.424046915829559,10
U0149,BOK_110,5.0,1
U0149,BOK_295,5.0,2
U0149,BOK_009,5.0,3
U0149,BOK_101,5.0,4
U0149,BOK_238,5.0,5
U0149,BOK_193,5.0,6
U0149,BOK_056,5.0,7
U0149,BOK_094,5.0,8
U0149,BOK_117,5.0,9
U0149,BOK_237,4.987613149958877,10
U0083,BOK_056,4.596507404196164,1
U0083,BOK_238,4.565444287458201,2
U0083,BOK_110,4.547295156320702,3
U0083,BOK_295,4.475470217996822,4
U0083,BOK_009,4.474360417895675,5
U0083,BOK_094,4.441535797694729,6
U0083,BOK_294,4.41627497888124,7
U0083,BOK_117,4.3981949032144385,8
U0083,BOK_017,4.3113706400685485,9
U0083,BOK_088,4.306744417887834,10
U0323,BOK_110,4.490992780003731,1
U0323,BOK_056,4.38051006491934,2
U0323,BOK_238,4.266635757082215,3
U0323,BOK_094,4.2641721685503695,4
U0323,BOK_009,4.246909279295696,5
U0323,BOK_193,4.233923310470109,6
U0323,BOK_294,4.224200685479582,7
U0323,BOK_141,4.2095737375362585,8
U0323,BOK_117,4.20444145054407,9
U0323,BOK_295,4.157548988333476,10
U0193,BOK_295,5.0,1
U0193,BOK_056,4.978389544452593,2
U0193,BOK_110,4.941430757892246,3
U0193,BOK_094,4.889584663170187,4
U0193,BOK_117,4.887888785761167,5
U0193,BOK_193,4.8583045987362325,6
U0193,BOK_017,4.803691888631394,7
U0193,BOK_141,4.787944363778445,8
U0193,BOK_273,4.761961499279069,9
U0193,BOK_234,4.730356253827269,10
U0222,BOK_056,4.742750525284517,1
U0222,BOK_110,4.610492778096081,2
U0222,BOK_117,4.528119334557092,3
U0222,BOK_237,4.486120896378548,4
U0222,BOK_238,4.482231601977864,5
U0222,BOK_295,4.48113832799136,6
U0222,BOK_094,4.4381143636851,7
U0222,BOK_294,4.436629172432206,8
U0222,BOK_193,4.399607687642437,9
U0222,BOK_009,4.388364635615302,10
U0294,BOK_094,4.931916080123932,1
U0294,BOK_056,4.921963898345202,2
U0294,BOK_117,4.886145001829574,3
U0294,BOK_110,4.856277746603149,4
U0294,BOK_295,4.8494131312074655,5
U0294,BOK_238,4.838535472036521,6
U0294,BOK_167,4.82824154701082,7
U0294,BOK_193,4.763864799323013,8
U0294,BOK_294,4.744908952394254,9
U0294,BOK_133,4.689459039199632,10
U0210,BOK_056,4.921409384382659,1
U0210,BOK_110,4.796406814343296,2
U0210,BOK_094,4.754526242390291,3
U0210,BOK_117,4.742600900636655,4
U0210,BOK_167,4.737434819789477,5
U0210,BOK_295,4.704360151058953,6
U0210,BOK_238,4.65318953640134,7
U0210,BOK_020,4.637001481003713,8
U0210,BOK_128,4.623019057642379,9
U0210,BOK_024,4.592375190545281,10
U0023,BOK_056,4.676669660596561,1
U0023,BOK_295,4.648478609185743,2
U0023,BOK_294,4.578479438555643,3
U0023,BOK_238,4.534062339855181,4
U0023,BOK_110,4.529051940350478,5
U0023,BOK_009,4.445489141916247,6
U0023,BOK_141,4.414301813929315,7
U0023,BOK_237,4.399485295149048,8
U0023,BOK_088,4.3943031606917815,9
U0023,BOK_094,4.388297107143472,10
U0292,BOK_295,5.0,1
U0292,BOK_056,5.0,2
U0292,BOK_110,4.84843021226809,3
U0292,BOK_273,4.839393796312655,4
U0292,BOK_117,4.787905209590863,5
U0292,BOK_238,4.780300968164667,6
U0292,BOK_193,4.734813631938829,7
U0292,BOK_035,4.730640513414686,8
U0292,BOK_294,4.703662827611992,9
U0292,BOK_167,4.695321998711678,10
U0241,BOK_056,4.568967897151189,1
U0241,BOK_117,4.551742403104182,2
U0241,BOK_110,4.537050431198405,3
U0241,BOK_295,4.512402776547703,4
U0241,BOK_294,4.4277489697343375,5
U0241,BOK_094,4.370981262260352,6
U0241,BOK_017,4.349615881954904,7
U0241,BOK_193,4.343588314978478,8
U0241,BOK_237,4.303383907360532,9
U0241,BOK_133,4.288806384835709,10
U0250,BOK_110,4.962582049978245,1
U0250,BOK_056,4.945497087495119,2
U0250,BOK_117,4.931355971604806,3
U0250,BOK_238,4.898475498580297,4
U0250,BOK_295,4.851837652570218,5
U0250,BOK_094,4.845518552305055,6
U0250,BOK_294,4.843662192147596,7
U0250,BOK_024,4.840375977153248,8
U0250,BOK_167,4.84031166853796,9
U0250,BOK_088,4.760467663041999,10
U0413,BOK_056,4.68312839372406,1
U0413,BOK_117,4.553520459849579,2
U0413,BOK_094,4.428696039573298,3
U0413,BOK_110,4.402248969462,4
U0413,BOK_294,4.398652604334953,5
U0413,BOK_024,4.39351375012874,6
U0413,BOK_295,4.340070650135682,7
U0413,BOK_238,4.338426953258436,8
U0413,BOK_009,4.275971882618394,9
U0413,BOK_141,4.2610036522344945,10
U0479,BOK_295,4.732419085930697,1
U0479,BOK_056,4.671280322911262,2
U0479,BOK_094,4.518354341528996,3
U0479,BOK_117,4.4952219188136855,4
U0479,BOK_238,4.477790185824915,5
U0479,BOK_294,4.465490036454831,6
U0479,BOK_193,4.425077165289695,7
U0479,BOK_167,4.404013604959824,8
U0479,BOK_110,4.371493023560392,9
U0479,BOK_009,4.356571984100554,10
U0203,BOK_056,5.0,1
U0203,BOK_294,4.915139298563249,2
U0203,BOK_141,4.897423160600951,3
U0203,BOK_295,4.894328638743079,4
U0203,BOK_193,4.88834456084135,5
U0203,BOK_094,4.8877572774620575,6
U0203,BOK_238,4.867289133916042,7
U0203,BOK_101,4.847019947345596,8
U0203,BOK_167,4.7851819057675975,9
U0203,BOK_117,4.77072870986036,10
U0234,BOK_117,5.0,1
U0234,BOK_295,4.971231643626058,2
U0234,BOK_238,4.921399519241067,3
U0234,BOK_056,4.912058359401492,4
U0234,BOK_237,4.800277866025551,5
U0234,BOK_141,4.776281274809162,6
U0234,BOK_009,4.760289774508817,7
U0234,BOK_094,4.751361615272267,8
U0234,BOK_273,4.74892604232396,9
U0234,BOK_299,4.744311922746519,10
U0137,BOK_056,4.633785458909499,1
U0137,BOK_094,4.597648221474822,2
U0137,BOK_238,4.588540864493754,3
U0137,BOK_273,4.568908655833339,4
U0137,BOK_009,4.561541759341861,5
U0137,BOK_110,4.559139326523654,6
U0137,BOK_167,4.5445660501652805,7
U0137,BOK_295,4.518370406239072,8
U0137,BOK_141,4.463200294407449,9
U0137,BOK_101,4.457097341123873,10
U0160,BOK_056,5.0,1
U0160,BOK_024,4.945556939514891,2
U0160,BOK_110,4.937134837718688,3
U0160,BOK_273,4.831382412916231,4
U0160,BOK_294,4.83087400166632,5
U0160,BOK_141,4.804047245060596,6
U0160,BOK_094,4.790000324872713,7
U0160,BOK_238,4.776438595063853,8
U0160,BOK_128,4.775505080961124,9
U0160,BOK_117,4.7648133745818075,10
U0326,BOK_056,4.431037716382255,1
U0326,BOK_117,4.31851381108162,2
U0326,BOK_110,4.234337378045502,3
U0326,BOK_094,4.143840282514758,4
U0326,BOK_237,4.137278045566898,5
U0326,BOK_024,4.112660061125606,6
U0326,BOK_009,4.11177767721552,7
U0326,BOK_295,4.105014695208217,8
U0326,BOK_035,4.081063072728541,9
U0326,BOK_238,4.04945038226773,10
U0123,BOK_056,5.0,1
U0123,BOK_117,4.792740794477327,2
U0123,BOK_141,4.72094641608691,3
U0123,BOK_101,4.705829289169341,4
U0123,BOK_294,4.700252229417531,5
U0123,BOK_017,4.662273077643124,6
U0123,BOK_167,4.6068266316307485,7
U0123,BOK_234,4.601545687287356,8
U0123,BOK_238,4.593849719645452,9
U0123,BOK_094,4.590929510085571,10
U0075,BOK_056,4.568867483046611,1
U0075,BOK_110,4.525234141455002,2
U0075,BOK_117,4.431419831034672,3
U0075,BOK_141,4.344068911060645,4
U0075,BOK_094,4.340459800596919,5
U0075,BOK_128,4.309413859811869,6
U0075,BOK_295,4.269830444884328,7
U0075,BOK_294,4.26535747926644,8
U0075,BOK_017,4.252679145947199,9
U0075,BOK_035,4.229204114556447,10
U0366,BOK_056,4.743761000286538,1
U0366,BOK_110,4.654675692450673,2
U0366,BOK_117,4.470627794709345,3
U0366,BOK_295,4.467855972708792,4
U0366,BOK_094,4.4556114769137025,5
U0366,BOK_238,4.425736846662456,6
U0366,BOK_193,4.376954391372455,7
U0366,BOK_035,4.376825330045854,8
U0366,BOK_141,4.359282857241904,9
U0366,BOK_088,4.345674662525133,10
U0244,BOK_056,4.830740177170595,1
U0244,BOK_117,4.697326476433275,2
U0244,BOK_094,4.691934385635223,3
U0244,BOK_295,4.578919662815672,4
U0244,BOK_017,4.57267323924012,5
U0244,BOK_110,4.544338180979483,6
U0244,BOK_009,4.482306248968077,7
U0244,BOK_294,4.478967508055329,8
U0244,BOK_167,4.419316824150723,9
U0244,BOK_237,4.40537194715989,10
U0150,BOK_295,4.898394013584002,1
U0150,BOK_056,4.795559527230367,2
U0150,BOK_094,4.766737464523562,3
U0150,BOK_238,4.719022623123872,4
U0150,BOK_294,4.706089072820879,5
U0150,BOK_117,4.6861239960149,6
U0150,BOK_141,4.651241577902293,7
U0150,BOK_009,4.639842679562532,8
U0150,BOK_101,4.611869481580167,9
U0150,BOK_110,4.6091584143056625,10
U0220,BOK_056,4.921918143412399,1
U0220,BOK_110,4.760060785123463,2
U0220,BOK_238,4.692175993565563,3
U0220,BOK_117,4.660151239086395,4
U0220,BOK_295,4.64856318097272,5
U0220,BOK_035,4.636415212763162,6
U0220,BOK_009,4.606122653142903,7
U0220,BOK_128,4.505602263311852,8
U0220,BOK_167,4.490114585812895,9
U0220,BOK_294,4.486064012821521,10
U0014,BOK_295,4.668417902734625,1
U0014,BOK_056,4.608913505637185,2
U0014,BOK_110,4.592085920139324,3
U0014,BOK_094,4.494183761468321,4
U0014,BOK_117,4.482015712591267,5
U0014,BOK_088,4.451028281103512,6
U0014,BOK_193,4.436257577164273,7
U0014,BOK_238,4.4322384484698585,8
U0014,BOK_024,4.429445634334693,9
U0014,BOK_141,4.398578393777599,10
U0054,BOK_294,4.669617536008377,1
U0054,BOK_056,4.578659120459821,2
U0054,BOK_094,4.569710514960854,3
U0054,BOK_238,4.565820445213373,4
U0054,BOK_110,4.4916203021005074,5
U0054,BOK_117,4.455688669908751,6
U0054,BOK_101,4.427034419119849,7
U0054,BOK_024,4.3851599565615835,8
U0054,BOK_009,4.37386073824201,9
U0054,BOK_295,4.365038545286784,10
U0004,BOK_238,4.908585962861734,1
U0004,BOK_295,4.886982795893442,2
U0004,BOK_110,4.866205643404709,3
U0004,BOK_117,4.816857272843425,4
U0004,BOK_294,4.789976149301976,5
U0004,BOK_056,4.730527426390203,6
U0004,BOK_094,4.6305977160534715,7
U0004,BOK_237,4.620466299691828,8
U0004,BOK_035,4.6010490579937455,9
U0004,BOK_088,4.5876420226382315,10
U0162,BOK_056,4.705634652604349,1
U0162,BOK_237,4.6479947813083875,2
